source_pack_id,source_row_id,source_pack_name,contrast_type,difficulty,tier,position,target_phoneme_en,contrast_phoneme_en,target_phoneme_es_current,contrast_phoneme_es_current,word_1_en,word_1_es_current,word_2_en,word_2_es_current,clinical_note_en,clinical_note_es_current,review_decision,approved_word_1_es,approved_word_2_es,approved_target_phoneme_es,approved_contrast_phoneme_es,approved_clinical_note_es,review_notes
drill_pack_13,drill_251,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,lock,cerrar,rock,roca,Back vowel with velar stop,Vocal posterior con parada velar,approved,luna,runa,/l/,/r/,Par con vocal redondeada que añade variedad espectral sin cambiar el contraste objetivo.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_252,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,load,carga,road,camino,Common words with diphthong,Palabras comunes con diptongo,approved,lunas,runas,/l/,/r/,La extensión plural mantiene el mismo marco con vocal redondeada.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_253,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,loom,telar,room,habitación,Back rounded vowel shows formant shift,La vocal redondeada hacia atrás muestra un cambio de formante,approved,lima,rima,/l/,/r/,Par de alta transferencia con apoyo de vocal anterior.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_254,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,low,bajo,row,fila,Simple open syllable minimal pair,Par mínimo de sílaba abierta simple,approved,limas,rimas,/l/,/r/,Extensión plural del mismo marco con vocal anterior.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_255,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,lug,arrastrar,rug,alfombra,Schwa vowel with voiced stop,Vocal Schwa con parada sonora,approved,lío,río,/l/,/r/,Par bisilábico muy frecuente con secuencia vocálica idéntica.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_256,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,3,2,Initial,/l/,/r/,nan,nan,lend,prestar,rend,desgarrar,Nasal cluster coda adds complexity,La coda del racimo nasal añade complejidad,approved,líos,ríos,/l/,/r/,La extensión plural aumenta la carga sin perder el contraste inicial.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_257,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,3,2,Initial,/l/,/r/,nan,nan,link,enlace,rink,pista,Velar nasal cluster coda,Coda del racimo nasal velar,approved,lomo,romo,/l/,/r/,Par casi mínimo con apoyo sonorante repetido.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_258,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,3,2,Initial,/l/,/r/,nan,nan,lush,lozano,rush,correr,Postalveolar coda with schwa vowel,Coda postalveolar con vocal schwa,approved,lomos,romos,/l/,/r/,Extensión plural de un par fuerte con marco compartido.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_259,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,lice,piojos,rice,arroz,Diphthong with voiceless sibilant,Diptongo con sibilante sordo,approved,lisa,risa,/l/,/r/,Par muy funcional con separación semántica clara.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
drill_pack_13,drill_260,Liquid Contrasts: /l/ vs /r/ Initial,Liquid,2,1,Initial,/l/,/r/,nan,nan,lot,lote,rot,putrefacción,Simple CVC with back vowel,CVC simple con vocal posterior,approved,lisas,risas,/l/,/r/,La extensión plural mantiene el mismo contraste inicial de alto valor.,Spanish-native /l/ vs /r/ initial rewrite with matched singular/plural paradigms and panregional lexical items.
