source_pack_id,source_row_id,source_pack_name,difficulty,tier,position,proposed_pack_id,proposed_pack_name,proposed_target_phoneme_es,proposed_contrast_phoneme_es,clinical_goal,candidate_slot,proposed_word_1_es,proposed_word_2_es,lexical_naturalness_notes,regional_notes,approval_status
drill_pack_21,drill_411,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,3,2,Initial,pack_es_tch_vs_s_initial,Affricate/Fricative: /tʃ/ vs /s/ Initial,/tʃ/,/s/,retain burst-vs-frication discrimination with pan-regional fricative target,11,,,,,draft
drill_pack_21,drill_412,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,3,2,Initial,pack_es_tch_vs_s_initial,Affricate/Fricative: /tʃ/ vs /s/ Initial,/tʃ/,/s/,retain burst-vs-frication discrimination with pan-regional fricative target,12,,,,,draft
drill_pack_21,drill_413,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,4,3,Initial,pack_es_tch_vs_s_initial,Affricate/Fricative: /tʃ/ vs /s/ Initial,/tʃ/,/s/,retain burst-vs-frication discrimination with pan-regional fricative target,13,,,,,draft
drill_pack_21,drill_414,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,3,2,Initial,pack_es_tch_vs_s_initial,Affricate/Fricative: /tʃ/ vs /s/ Initial,/tʃ/,/s/,retain burst-vs-frication discrimination with pan-regional fricative target,14,,,,,draft
drill_pack_21,drill_415,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,4,3,Initial,pack_es_tch_vs_s_initial,Affricate/Fricative: /tʃ/ vs /s/ Initial,/tʃ/,/s/,retain burst-vs-frication discrimination with pan-regional fricative target,15,,,,,draft
drill_pack_21,drill_416,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,3,2,Initial,pack_es_tch_vs_s_initial,Affricate/Fricative: /tʃ/ vs /s/ Initial,/tʃ/,/s/,retain burst-vs-frication discrimination with pan-regional fricative target,16,,,,,draft
drill_pack_21,drill_417,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,3,2,Initial,pack_es_tch_vs_s_initial,Affricate/Fricative: /tʃ/ vs /s/ Initial,/tʃ/,/s/,retain burst-vs-frication discrimination with pan-regional fricative target,17,,,,,draft
drill_pack_21,drill_418,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,3,2,Initial,pack_es_tch_vs_s_initial,Affricate/Fricative: /tʃ/ vs /s/ Initial,/tʃ/,/s/,retain burst-vs-frication discrimination with pan-regional fricative target,18,,,,,draft
drill_pack_21,drill_419,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,2,1,Initial,pack_es_tch_vs_s_initial,Affricate/Fricative: /tʃ/ vs /s/ Initial,/tʃ/,/s/,retain burst-vs-frication discrimination with pan-regional fricative target,19,,,,,draft
drill_pack_21,drill_420,Affricate/Fricative: /tʃ/ vs /ʃ/ Initial,4,3,Initial,pack_es_tch_vs_s_initial,Affricate/Fricative: /tʃ/ vs /s/ Initial,/tʃ/,/s/,retain burst-vs-frication discrimination with pan-regional fricative target,20,,,,,draft
