source_pack_id,source_row_id,source_pack_name,difficulty,tier,position,proposed_pack_id,proposed_pack_name,proposed_target_phoneme_es,proposed_contrast_phoneme_es,clinical_goal,candidate_slot,proposed_word_1_es,proposed_word_2_es,lexical_naturalness_notes,regional_notes,approval_status
drill_pack_11,drill_211,Fricative Place: /s/ vs /ʃ/ Initial,3,2,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,11,,,,,draft
drill_pack_11,drill_212,Fricative Place: /s/ vs /ʃ/ Initial,3,2,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,12,,,,,draft
drill_pack_11,drill_213,Fricative Place: /s/ vs /ʃ/ Initial,3,2,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,13,,,,,draft
drill_pack_11,drill_214,Fricative Place: /s/ vs /ʃ/ Initial,2,1,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,14,,,,,draft
drill_pack_11,drill_215,Fricative Place: /s/ vs /ʃ/ Initial,3,2,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,15,,,,,draft
drill_pack_11,drill_216,Fricative Place: /s/ vs /ʃ/ Initial,3,2,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,16,,,,,draft
drill_pack_11,drill_217,Fricative Place: /s/ vs /ʃ/ Initial,2,1,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,17,,,,,draft
drill_pack_11,drill_218,Fricative Place: /s/ vs /ʃ/ Initial,3,2,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,18,,,,,draft
drill_pack_11,drill_219,Fricative Place: /s/ vs /ʃ/ Initial,3,2,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,19,,,,,draft
drill_pack_11,drill_220,Fricative Place: /s/ vs /ʃ/ Initial,2,1,Initial,pack_es_s_vs_tch_initial,Fricative/Affricate: /s/ vs /tʃ/ Initial,/s/,/tʃ/,replace English /s/ vs /ʃ/ with a Spanish-valid initial contrast,20,,,,,draft
